Scheme name	Locus tag	Description
wgMLST	YER_AA1008AA_00763 (ulaB)	"PTS system, Lactose/Cellobiose specific IIB subunit"
wgMLST	YER_AA1008AA_00764 (ulaC)	D-methionine-binding lipoprotein metQ
wgMLST	YER_AA1008AA_00787	addiction module protein
wgMLST	YER_AA1008AA_00822	hypothetical protein
wgMLST	YER_AA1008AA_00847 (suhB)	inositol monophosphatase
wgMLST	YER_AA1008AA_00865	antibiotic ABC transporter permease
wgMLST	YER_AA1008AA_00866 (cusC)	RND transporter
wgMLST	YER_AA1008AA_00885	hemophore HasA
wgMLST	YER_AA1008AA_00953	acyl-CoA dehydrogenase
wgMLST	YER_AA1008AA_00954	hypothetical protein
wgMLST	YER_AA1008AA_00955	hypothetical protein
wgMLST	YER_AA1008AA_00956	transcriptional regulator
wgMLST	YER_AA1008AA_00957	hypothetical protein
wgMLST	YER_AA1008AA_00958	hypothetical protein
wgMLST	YER_AA1008AA_00959	"phage transcriptional regulator, AlpA"
wgMLST	YER_AA1008AA_00961	hypothetical protein
wgMLST	YER_AA1008AA_00963	reverse transcriptase
wgMLST	YER_AA1008AA_00964	hypothetical protein
wgMLST	YER_AA1008AA_00965	hypothetical protein
wgMLST	YER_AA1008AA_00966	hypothetical protein
wgMLST	YER_AA1008AA_01014	Uncharacterised protein
wgMLST	YER_AA1008AA_01085 (gldA)	glycerol dehydrogenase
wgMLST	YER_AA1008AA_01086	ABC transporter permease
wgMLST	YER_AA1008AA_01087	sulfonate ABC transporter ATP-binding lipoprotein
wgMLST	YER_AA1008AA_01088	sulfonate ABC transporter substrate-binding protein
wgMLST	YER_AA1008AA_01089 (ybiC)	dehydrogenase
wgMLST	YER_AA1008AA_01090 (racD)	aspartate racemase
wgMLST	YER_AA1008AA_01091 (cuyA)	D-cysteine desulfhydrase
wgMLST	YER_AA1008AA_01092	Taurine import ATP-binding protein TauB
wgMLST	YER_AA1008AA_01093 (tauC)	taurine ABC transporter permease
wgMLST	YER_AA1008AA_01094 (tauA)	taurine ABC transporter substrate-binding protein
wgMLST	YER_AA1008AA_01136 (ecpD)	pili assembly chaperone
wgMLST	YER_AA1008AA_01137 (fimA)	hypothetical protein
wgMLST	YER_AA1008AA_01340	hypothetical protein
wgMLST	YER_AA1008AA_01341	Uncharacterised protein
wgMLST	YER_AA1008AA_01342	hypothetical protein
wgMLST	YER_AA1008AA_01344	hypothetical protein
wgMLST	YER_AA1008AA_01345	hypothetical protein
wgMLST	YER_AA1008AA_01358 (sseJ)	hypothetical protein
wgMLST	YER_AA1008AA_01455 (yebQ)	MFS transporter
wgMLST	YER_AA1008AA_01456 (gcvA)	LysR family transcriptional regulator
wgMLST	YER_AA1008AA_01475 (gspF)	type II secretion system protein F
wgMLST	YER_AA1008AA_01478 (gspJ)	type II secretion system protein GspJ
wgMLST	YER_AA1008AA_01480 (gspL)	hypothetical protein
wgMLST	YER_AA1008AA_01490	hypothetical protein
wgMLST	YER_AA1008AA_01741	oxidoreductase
wgMLST	YER_AA1008AA_01742 (dgoT)	MFS transporter
wgMLST	YER_AA1008AA_01743	endonuclease
wgMLST	YER_AA1008AA_01744	oxidoreductase
wgMLST	YER_AA1008AA_01745 (kduD)	SDR family oxidoreductase
wgMLST	YER_AA1008AA_01746	TetR family transcriptional regulator
wgMLST	YER_AA1008AA_01843	hypothetical protein
wgMLST	YER_AA1008AA_01847 (ompX)	attachment protein
wgMLST	YER_AA1008AA_02113	autotransporter
wgMLST	YER_AA1008AA_02114	cupin
wgMLST	YER_AA1008AA_02156 (dapA)	dihydrodipicolinate synthase homolog
wgMLST	YER_AA1008AA_02157	dehydratase
wgMLST	YER_AA1008AA_02158 (gntT)	gluconate permease
wgMLST	YER_AA1008AA_02159 (kdgR)	IclR family transcriptional regulator
wgMLST	YER_AA1008AA_02194	outer membrane autotransporter barrel domain-containing protein
wgMLST	YER_AA1008AA_02203	hypothetical protein
wgMLST	YER_AA1008AA_02210	ATP-grasp domain-containing protein
wgMLST	YER_AA1008AA_02229	hypothetical protein
wgMLST	YER_AA1008AA_02392	hypothetical protein
wgMLST	YER_AA1008AA_02452	unnamed protein product
wgMLST	YER_AA1008AA_02454 (yfbT)	haloacid dehalogenase
wgMLST	YER_AA1008AA_02456	glycosyl transferase family 2
wgMLST	YER_AA1008AA_02457	hypothetical protein
wgMLST	YER_AA1008AA_02458	hypothetical protein
wgMLST	YER_AA1008AA_02459	hypothetical protein
wgMLST	YER_AA1008AA_02573	membrane protein
wgMLST	YER_AA1008AA_02757	hypothetical protein
wgMLST	YER_AA1008AA_02759	hypothetical protein
wgMLST	YER_AA1008AA_02760	ABC transporter ATP-binding protein
wgMLST	YER_AA1008AA_02767	hypothetical protein
wgMLST	YER_AA1008AA_02790	KTSC domain-containing protein
wgMLST	YER_AA1008AA_02791	ATPase
wgMLST	YER_AA1008AA_02792	hypothetical protein
wgMLST	YER_AA1008AA_02931	hypothetical protein
wgMLST	YER_AA1008AA_03023	hypothetical protein
wgMLST	YER_AA1008AA_03072 (hns)	DNA-binding protein
wgMLST	YER_AA1008AA_03090	chromosomal replication initiator DnaA
wgMLST	YER_AA1008AA_03121 (fhaB)	Large exoprotein involved in heme utilization or adhesion
wgMLST	YER_AA1008AA_03150	transporter
wgMLST	YER_AA1008AA_03158 (prtC)	peptidase M10
wgMLST	YER_AA1008AA_03167	hypothetical protein
wgMLST	YER_AA1008AA_03168	hypothetical protein
wgMLST	YER_AA1008AA_03202	signal peptide protein
wgMLST	YER_AA1008AA_03203	"Protein of unknown function DUF2300, secreted"
wgMLST	YER_AA1008AA_03205	Protein of uncharacterised function (DUF1175)
wgMLST	YER_AA1008AA_03233	NADPH:quinone reductase
wgMLST	YER_AA1008AA_03234	LysR family transcriptional regulator
wgMLST	YER_AA1008AA_03251 (agaR)	"Transcriptional repressor of the fructose operon, DeoR family"
wgMLST	YER_AA1008AA_03252 (fruB)	PTS mannitol transporter subunit IIA
wgMLST	YER_AA1008AA_03253 (fruB)	PTS fructose transporter subunit IIA
wgMLST	YER_AA1008AA_03254 (rpe)	ribulose-phosphate 3-epimerase
wgMLST	YER_AA1008AA_03255 (hxlB)	sugar isomerase
wgMLST	YER_AA1008AA_03305	hypothetical protein
wgMLST	YER_AA1008AA_03306	acyltransferase
wgMLST	YER_AA1008AA_03307	hypothetical protein
wgMLST	YER_AA1008AA_03309	exotoxin
wgMLST	YER_AA1008AA_03381	histone acetyltransferase
wgMLST	YER_AA1008AA_03387 (eamB)	amino acid transporter
wgMLST	YER_AA1008AA_03388	LysR family transcriptional regulator
wgMLST	YER_AA1008AA_03390 (inhA)	thiamine biosynthesis protein ThiJ
wgMLST	YER_AA1008AA_03391	aldehyde-activating protein
wgMLST	YER_AA1008AA_03400	transcriptional regulator
wgMLST	YER_AA1008AA_03518	transcriptional regulator
wgMLST	YER_AA1008AA_03519 (higA)	hypothetical protein
wgMLST	YER_AA1008AA_03526	hypothetical protein
wgMLST	YER_AA1008AA_03527	region found in RelA / SpoT s family protein
wgMLST	YER_AA1008AA_03531	50S ribosomal protein L20
wgMLST	YER_AA1008AA_03532	hypothetical protein
wgMLST	YER_AA1008AA_03533	CMP deaminase
wgMLST	YER_AA1008AA_03535	Uncharacterised protein
wgMLST	YER_AA1008AA_03536	hypothetical protein
wgMLST	YER_AA1008AA_03541	hypothetical protein
wgMLST	YER_AA1008AA_03545	Uncharacterized protein conserved in bacteria
wgMLST	YER_AA1008AA_03551	hypothetical protein
wgMLST	YER_AA1008AA_03552	Abi-like protein
wgMLST	YER_AA1008AA_03554	ATPase
wgMLST	YER_AA1008AA_03555	hypothetical protein
wgMLST	YER_AA1008AA_03556	hypothetical protein
wgMLST	YER_AA1008AA_03557	hypothetical protein
wgMLST	YER_AA1008AA_03558	hypothetical protein
wgMLST	YER_AA1008AA_03561 (radC)	hypothetical protein
wgMLST	YER_AA1008AA_03573	PsiA plasmid SOS inhibition protein A (plasmid)
wgMLST	YER_AA1008AA_03575	methyltransferase
wgMLST	YER_AA1008AA_03576	hypothetical protein
wgMLST	YER_AA1008AA_03577	hypothetical protein
wgMLST	YER_AA1008AA_03580	lytic transglycosylase
wgMLST	YER_AA1008AA_03581	conjugal transfer protein TraM
wgMLST	YER_AA1008AA_03582	hypothetical protein
wgMLST	YER_AA1008AA_03583	hypothetical protein
wgMLST	YER_AA1008AA_03584	glutamine amidotransferase
wgMLST	YER_AA1008AA_03586	type IV conjugative transfer system pilin TraA
wgMLST	YER_AA1008AA_03587 (traL)	type IV conjugative transfer system protein TraL
wgMLST	YER_AA1008AA_03588 (traE)	type IV conjugative transfer system protein TraE
wgMLST	YER_AA1008AA_03589 (traK)	conjugal transfer protein TraK
wgMLST	YER_AA1008AA_03592 (traC)	type IV secretion system protein TraC
wgMLST	YER_AA1008AA_03593 (trbI)	conjugative transfer protein
wgMLST	YER_AA1008AA_03594 (traW)	TraW
wgMLST	YER_AA1008AA_03596	hypothetical protein
wgMLST	YER_AA1008AA_03599 (traF)	conjugal transfer protein TraF
wgMLST	YER_AA1008AA_03600	type-F conjugative transfer system pilin chaperone TraQ
wgMLST	YER_AA1008AA_03601	type-F conjugative transfer system pilin assembly thiol-disulfide isomerase TrbB
wgMLST	YER_AA1008AA_03604 (traG)	conjugal transfer protein TraG
wgMLST	YER_AA1008AA_03605	hypothetical protein
wgMLST	YER_AA1008AA_03608	type-F conjugative transfer system pilin acetylase TraX
wgMLST	YER_AA1008AA_03847	integrase
wgMLST	YER_AA1008AA_03848	beta family protein
wgMLST	YER_AA1008AA_03849 (higA)	hypothetical protein
wgMLST	YER_AA1008AA_03850	putative phage protein
wgMLST	YER_AA1008AA_03857	hypothetical protein
wgMLST	YER_AA1008AA_03921 (ugl)	glucuronyl hydrolase
wgMLST	YER_AA1008AA_03922 (lacY)	MFS sugar transporter
wgMLST	YER_AA1008AA_03923	hypothetical protein
wgMLST	YER_AA1008AA_03924	AraC family transcriptional regulator
wgMLST	YER_AA1008AA_03927	hypothetical protein
wgMLST	YER_AA1008AA_03928	hypothetical protein
wgMLST	YER_AA1008AA_03929	hypothetical protein
wgMLST	YER_AA1008AA_03932 (uxaC)	uronate isomerase
wgMLST	YER_AA1008AA_03933 (togT)	MFS transporter
wgMLST	YER_AA1008AA_03941 (rhtB)	lysine transporter LysE
wgMLST	YER_AA1008AA_03942	AraC family transcriptional regulator
wgMLST	YER_AA1008AA_03943	dienelactone hydrolase
wgMLST	YER_AA1008AA_03944	Zn-finger protein
wgMLST	YER_AA1008AA_03954 (afuC)	ABC transporter substrate-binding protein
wgMLST	YER_AA1008AA_03955 (afuA)	ABC transporter substrate-binding protein
wgMLST	YER_AA1008AA_03956 (afuB)	ABC transporter permease
wgMLST	YER_AA1008AA_03976 (cpaA)	tight adherance operon protein
wgMLST	YER_AA1008AA_04047	integrase
wgMLST	YER_AA1008AA_04110	hypothetical protein
wgMLST	YER_AA1008AA_04159	transcriptional regulator
wgMLST	YER_AA1008AA_04160	"toxin-antitoxin system, toxin component, RelE family"
wgMLST	YER_AA1008AA_04202	CopG family transcriptional regulator
wgMLST	YER_AA1008AA_04317	XRE family transcriptional regulator
wgMLST	YER_AA1008AA_04318 (hipA)	phosphatidylinositol kinase
wgMLST	YER_AA1008AA_04438	hypothetical protein
wgMLST	YER_AA1008AA_04444	hypothetical protein
wgMLST	YER_AA1008AA_04445	hypothetical protein
wgMLST	YER_AA1008AA_04452	Uncharacterised protein
wgMLST	YER_AA1008AA_04535 (cyaC)	RTX toxin activating lysine-acyltransferase
wgMLST	YER_AA1024AA_00280	hypothetical protein
wgMLST	YER_AA1024AA_00303 (virB5)	"VirB5, Minor pilin of type IV secretion complex"
wgMLST	YER_AA1024AA_00308	acetyltransferase
wgMLST	YER_AA1024AA_00309	LuxR family transcriptional regulator
wgMLST	YER_AA1024AA_00310	relaxase/mobilization nuclease
wgMLST	YER_AA1024AA_00311	hypothetical protein
wgMLST	YER_AA1027AA_02870	major facilitator superfamily permease
wgMLST	YER_AA1030AA_02411	hypothetical protein
wgMLST	YER_AA1030AA_02413	Competence protein
wgMLST	YER_AA1030AA_02461 (uvrD)	DNA-dependent helicase II
wgMLST	YER_AA1030AA_02462	ATP-dependent endonuclease
wgMLST	YER_AA1030AA_02464	Transposase and inactivated derivatives
wgMLST	YER_AA1030AA_02466	conserved hypothetical protein
wgMLST	YER_AA1030AA_02471	hypothetical protein
wgMLST	YER_AA1030AA_03573	Pi protein (replication initiation protein)
wgMLST	YER_AA1030AA_03574	"membrane protein, partial"
wgMLST	YER_AA1030AA_03575	hypothetical protein
wgMLST	YER_AA1030AA_03576	hypothetical protein
wgMLST	YER_AA1030AA_03577	membrane protein
wgMLST	YER_AA1030AA_03578	hypothetical protein
wgMLST	YER_AA1030AA_03579 (parA)	"cobyrinic acid a,c-diamide synthase"
wgMLST	YER_AA1030AA_03584	DNA topoisomerase III
wgMLST	YER_AA1030AA_03585	hypothetical protein
wgMLST	YER_AA1030AA_03586	exodeoxyribonuclease V subunit beta
wgMLST	YER_AA1030AA_03588	putative exported protein
wgMLST	YER_AA1030AA_03589	hypothetical protein
wgMLST	YER_AA1030AA_03590	IncN plasmid KikA protein
wgMLST	YER_AA1030AA_03591	cag pathogenicity island Cag12 family protein
wgMLST	YER_AA1030AA_03592 (virD4)	conjugal transfer protein TraG
wgMLST	YER_AA1030AA_03593 (virB11)	P-type DNA transfer ATPase VirB11
wgMLST	YER_AA1030AA_03594 (virB10)	conjugation transfer protein TrbI
wgMLST	YER_AA1030AA_03595 (virB9)	P-type conjugative transfer protein VirB9
wgMLST	YER_AA1030AA_03596 (virB8)	virB8 family protein
wgMLST	YER_AA1030AA_03601 (virB2)	conjugal transfer protein
wgMLST	YER_AA1030AA_03602 (virB1)	transglycosylase
wgMLST	YER_AA1030AA_03604	entry exclusion protein
wgMLST	YER_AA1030AA_03605	LuxR family transcriptional regulator
wgMLST	YER_AA1030AA_03608	antitoxin HicB
wgMLST	YER_AA1030AA_03609	HicA
wgMLST	YER_AA1030AA_03611	hypothetical protein
wgMLST	YER_AA1030AA_03612	tail-associated lysozyme
wgMLST	YER_AA1030AA_03613	hypothetical protein
wgMLST	YER_AA1030AA_03845	transcriptional regulator
wgMLST	YER_AA1030AA_03846	hypothetical protein
wgMLST	YER_AA1030AA_03936	hypothetical protein
wgMLST	YER_AA1032AA_00005	hypothetical protein
wgMLST	YER_AA1032AA_00016	hypothetical protein
wgMLST	YER_AA1032AA_00017 (ipgD)	hypothetical protein
wgMLST	YER_AA1032AA_00027	protein WbuC
wgMLST	YER_AA1032AA_00077	hypothetical protein
wgMLST	YER_AA1032AA_00078	type IV secretion protein Rhs
wgMLST	YER_AA1032AA_00079	hypothetical protein
wgMLST	YER_AA1032AA_00080	type IV secretion protein Rhs
wgMLST	YER_AA1032AA_00083	hypothetical protein
wgMLST	YER_AA1032AA_00085	Orf5
wgMLST	YER_AA1032AA_00090 (vasI)	type VI secretion-associated protein
wgMLST	YER_AA1032AA_00091	Fis family transcriptional regulator
wgMLST	YER_AA1032AA_00096 (impI)	phosphopeptide-binding protein
wgMLST	YER_AA1032AA_00099	lysozyme
wgMLST	YER_AA1032AA_00104 (yagU)	membrane protein
wgMLST	YER_AA1032AA_00118	sodium:proton exchanger
wgMLST	YER_AA1032AA_00145	tellurium resistance protein TerW
wgMLST	YER_AA1032AA_00157	tellurium resistance protein TerF
wgMLST	YER_AA1032AA_00159	hypothetical protein
wgMLST	YER_AA1032AA_00233 (mlaB)	anti-sigma B factor antagonist
wgMLST	YER_AA1032AA_00258	hypothetical protein
wgMLST	YER_AA1032AA_00267	modulator protein
wgMLST	YER_AA1032AA_00269	hypothetical protein
wgMLST	YER_AA1032AA_00281 (aidA)	Putative pertactin family virulence factor/autotransporter precursor
wgMLST	YER_AA1032AA_00284	hypothetical protein
wgMLST	YER_AA1032AA_00285	Sel1 domain-containing protein
wgMLST	YER_AA1032AA_00286	thiazole biosynthesis protein ThiJ
wgMLST	YER_AA1032AA_00287	hypothetical protein
wgMLST	YER_AA1032AA_00288	hypothetical protein
wgMLST	YER_AA1032AA_00289	integrase
wgMLST	YER_AA1032AA_00291	excisionase
wgMLST	YER_AA1032AA_00300	ATPase AAA
wgMLST	YER_AA1032AA_00301	peptidase S8
wgMLST	YER_AA1032AA_00319	Tail assembly chaperone gp38
wgMLST	YER_AA1032AA_00320	phage tail fiber repeat family protein
wgMLST	YER_AA1032AA_00343	alkylhydroperoxidase
wgMLST	YER_AA1032AA_00344	DNA-binding protein
wgMLST	YER_AA1032AA_00346	nickel transporter
wgMLST	YER_AA1032AA_00348	DUF4440 domain-containing protein
wgMLST	YER_AA1032AA_00349	DSBA oxidoreductase
wgMLST	YER_AA1032AA_00350	LysR family transcriptional regulator
wgMLST	YER_AA1032AA_00355	topoisomerase IV subunit A subunit
wgMLST	YER_AA1032AA_00361 (acpP)	acyl carrier protein
wgMLST	YER_AA1032AA_00362	hypothetical protein
wgMLST	YER_AA1032AA_00363 (fabF)	3-oxoacyl-ACP synthase
wgMLST	YER_AA1032AA_00364	hypothetical protein
wgMLST	YER_AA1032AA_00365	hypothetical protein
wgMLST	YER_AA1032AA_00366	type IV secretion protein Rhs
wgMLST	YER_AA1032AA_00367	"transcriptional activator affecting biosynthesis, assembly and export of lipopolysaccharide core, F pilin, and hemolysin"
wgMLST	YER_AA1032AA_00369	"RHS repeat-associated core domain protein, partial"
wgMLST	YER_AA1032AA_00370	hypothetical protein
wgMLST	YER_AA1032AA_00372	LuxR family transcriptional regulator
wgMLST	YER_AA1032AA_00422	hypothetical protein
wgMLST	YER_AA1032AA_00425	hypothetical protein
wgMLST	YER_AA1032AA_00430	transcriptional regulator
wgMLST	YER_AA1032AA_00442	Sel1 domain-containing protein
wgMLST	YER_AA1032AA_00443	hypothetical protein
wgMLST	YER_AA1032AA_00444	hypothetical protein
wgMLST	YER_AA1032AA_00445 (hscC)	molecular chaperone HscC
wgMLST	YER_AA1032AA_00446	Uncharacterised protein
wgMLST	YER_AA1032AA_00451	alpha/beta hydrolase
wgMLST	YER_AA1032AA_00453	hypothetical protein
wgMLST	YER_AA1032AA_00458	alkylhydroperoxidase
wgMLST	YER_AA1032AA_00459	acetyltransferase
wgMLST	YER_AA1032AA_00460	hypothetical protein
wgMLST	YER_AA1032AA_00461 (frmA)	alcohol dehydrogenase
wgMLST	YER_AA1032AA_00462	zinc-containing alcohol dehydrogenase-like
wgMLST	YER_AA1032AA_00463	LysR family transcriptional regulator
wgMLST	YER_AA1032AA_00465	GNAT family acetyltransferase
wgMLST	YER_AA1032AA_00483 (fhuF)	ferric hydroximate transport ferric iron reductase
wgMLST	YER_AA1032AA_00485	aldoketomutase
wgMLST	YER_AA1032AA_00495	DNA-binding protein
wgMLST	YER_AA1032AA_00498	muraminidase
wgMLST	YER_AA1032AA_00504	hypothetical protein
wgMLST	YER_AA1032AA_00511	hypothetical protein
wgMLST	YER_AA1032AA_00528	Protein of unknown function (DUF4225)
wgMLST	YER_AA1032AA_00530	hypothetical protein
wgMLST	YER_AA1032AA_00531	cysteine protease
wgMLST	YER_AA1032AA_00534	Protein of unknown function (DUF4225)
wgMLST	YER_AA1032AA_00535	integrase
wgMLST	YER_AA1032AA_00537	hypothetical protein
wgMLST	YER_AA1032AA_00538	Inhibitor of vertebrate lysozyme Flags: Precursor
wgMLST	YER_AA1032AA_00543	hypothetical protein
wgMLST	YER_AA1032AA_00544	hypothetical protein
wgMLST	YER_AA1032AA_00547 (gst)	Glutathione S-transferase YfcF
wgMLST	YER_AA1032AA_00548	hypothetical protein
wgMLST	YER_AA1032AA_00551 (ahcY)	adenosylhomocysteinase
wgMLST	YER_AA1032AA_00589	ABC transporter substrate-binding protein
wgMLST	YER_AA1032AA_00596 (ompC)	porin
wgMLST	YER_AA1032AA_00597 (aphA)	acid phosphatase/phosphotransferase
wgMLST	YER_AA1032AA_00598	hypothetical protein
wgMLST	YER_AA1032AA_00600	hypothetical protein
wgMLST	YER_AA1032AA_00620 (gspO)	"Type II secretory pathway, prepilin signal peptidase PulO and peptidase"
wgMLST	YER_AA1032AA_00621 (gspS)	secretion protein
wgMLST	YER_AA1032AA_00622	hypothetical protein
wgMLST	YER_AA1032AA_00623	hypothetical protein
wgMLST	YER_AA1032AA_00624	hypothetical protein
wgMLST	YER_AA1032AA_00631 (yscQ)	Type III secretion inner membrane protein (YscQ)
wgMLST	YER_AA1032AA_00632	hypothetical protein
wgMLST	YER_AA1032AA_00633	hypothetical protein
wgMLST	YER_AA1032AA_00635	type III secretion system protein
wgMLST	YER_AA1032AA_00637 (yscW)	"Type III secretion outermembrane contact sensing protein (YopN,Yop4b,LcrE)"
wgMLST	YER_AA1032AA_00639	AraC family regulatory protein
wgMLST	YER_AA1032AA_00640	type III secretion system needle complex protein PrgH
wgMLST	YER_AA1032AA_00641	hypothetical protein
wgMLST	YER_AA1032AA_00642	hypothetical protein
wgMLST	YER_AA1032AA_00644	hypothetical protein
wgMLST	YER_AA1032AA_00645	invasion protein OrgB
wgMLST	YER_AA1032AA_00646	Uncharacterised protein
wgMLST	YER_AA1032AA_00647	lytic transglycosylase
wgMLST	YER_AA1032AA_00649	hypothetical protein
wgMLST	YER_AA1032AA_00676 (sqr)	pyridine nucleotide-disulfide oxidoreductase
wgMLST	YER_AA1032AA_00688	hypothetical protein
wgMLST	YER_AA1032AA_00718	SDR family oxidoreductase
wgMLST	YER_AA1032AA_00732 (hofB)	type II secretion system protein GspE
wgMLST	YER_AA1032AA_00733 (hofC)	type IV pilin biogenesis protein
wgMLST	YER_AA1032AA_00786	hypothetical protein
wgMLST	YER_AA1032AA_00787	hypothetical protein
wgMLST	YER_AA1032AA_00823	DeoR family transcriptional regulator
wgMLST	YER_AA1032AA_00824	membrane protein
wgMLST	YER_AA1032AA_00826	hypothetical protein
wgMLST	YER_AA1032AA_00854	hypothetical protein
wgMLST	YER_AA1032AA_00900	pe_PGRS (wag22)
wgMLST	YER_AA1032AA_00950	DNA-binding protein
wgMLST	YER_AA1032AA_00972 (ytfB)	lysine transporter LysM
wgMLST	YER_AA1032AA_00982	hypothetical protein
wgMLST	YER_AA1032AA_00983	Fimbrial bioproteinsis outer membrane usher protein
wgMLST	YER_AA1032AA_00985	hypothetical protein
wgMLST	YER_AA1032AA_01016	outer membrane fimbrial usher porin
wgMLST	YER_AA1032AA_01017	outer membrane fimbrial usher porin
wgMLST	YER_AA1032AA_01035	GNAT family N-acetyltransferase
wgMLST	YER_AA1032AA_01040 (exoY)	adenylate cyclase
wgMLST	YER_AA1032AA_01044 (fecR)	histidine kinase
wgMLST	YER_AA1032AA_01046 (tonB)	ferric siderophore transport system%2C periplasmic binding protein TonB
wgMLST	YER_AA1032AA_01063	chitinase
wgMLST	YER_AA1032AA_01102 (impL)	hypothetical protein
wgMLST	YER_AA1032AA_01103 (impK)	hypothetical protein
wgMLST	YER_AA1032AA_01104	hypothetical protein
wgMLST	YER_AA1032AA_01106	hypothetical protein
wgMLST	YER_AA1032AA_01120	transcriptional regulator
wgMLST	YER_AA1032AA_01122	hypothetical protein
wgMLST	YER_AA1032AA_01123	hypothetical protein
wgMLST	YER_AA1032AA_01124	hypothetical protein
wgMLST	YER_AA1032AA_01136 (pepE)	dipeptidase E
wgMLST	YER_AA1032AA_01155	hypothetical protein
wgMLST	YER_AA1032AA_01162	hypothetical protein
wgMLST	YER_AA1032AA_01164	alpha-related fimbriae chaperone 1
wgMLST	YER_AA1032AA_01165	alpha-related fimbriae chaperone 2
wgMLST	YER_AA1032AA_01166	alpha-related fimbriae minor subunit 2
wgMLST	YER_AA1032AA_01167	alpha-related fimbriae major subunit
wgMLST	YER_AA1032AA_01186	DUF3251 domain-containing protein
wgMLST	YER_AA1032AA_01221 (tesC)	thioesterase
wgMLST	YER_AA1032AA_01234 (ybaZ)	6-O-methylguanine DNA methyltransferase
wgMLST	YER_AA1032AA_01267 (rfbS)	paratose synthase
wgMLST	YER_AA1032AA_01269	LPS side chain defect: putative O-antigen transferase
wgMLST	YER_AA1032AA_01271	histidine kinase
