Scheme name	Locus tag	Description
wgMLST	PPECC33_RS16295 (-)	haloacid dehalogenase
wgMLST	PPECC33_RS19575 (-)	hypothetical protein
wgMLST	PPECC33_RS19580 (-)	toxin HicA
wgMLST	PPECC33_RS19590 (-)	restriction endonuclease or methylase
wgMLST	PPECC33_RS19640 (-)	pentapeptide repeat protein
wgMLST	PPECC33_RS20360 (aac)	aminoglycoside 3-N-acetyltransferase VI
wgMLST	PPECC33_RS20365 (-)	tunicamycin resistance protein
wgMLST	PPECC33_RS20370 (-)	hypothetical protein
wgMLST	PPECC33_RS20375 (-)	hypothetical protein
wgMLST	PPECC33_RS20380 (-)	Predicted restriction endonuclease
wgMLST	PPECC33_RS20385 (-)	transposase
wgMLST	PPECC33_RS20405 (-)	hypothetical protein
wgMLST	PPECC33_RS21450 (dcm)	DNA (cytosine-5)-methyltransferase 1
wgMLST	PPECC33_RS21455 (-)	"histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"
wgMLST	PPECC33_RS21530 (-)	hypothetical protein
wgMLST	PPECC33_RS21575 (-)	hypothetical protein
wgMLST	PPECC33_RS22420 (-)	integrase
wgMLST	PPECC33_RS22425 (-)	recombinase
wgMLST	PPECC33_RS22430 (-)	integrase
wgMLST	PPECC33_RS22435 (-)	hypothetical protein
wgMLST	PPECC33_RS22440 (-)	ATPase associated with various cellular activities (AAA)
wgMLST	PPECC33_RS22445 (-)	hypothetical protein
wgMLST	PPECC33_RS22450 (-)	hypothetical protein
wgMLST	PPECC33_RS22800 (-)	oxidoreductase
wgMLST	PPECC33_RS23615 (-)	core protein
wgMLST	PPECC33_RS23620 (-)	hypothetical protein
wgMLST	PPECC33_RS23625 (hsdS)	"type I restriction enzyme, S subunit"
wgMLST	PPECC33_RS23650 (higA)	proteic killer suppression protein
wgMLST	PPECC33_RS23655 (-)	DNA-binding protein
wgMLST	PPECC33_RS23660 (-)	hypothetical protein
wgMLST	PPECC33_RS23665 (thyA)	thymidylate synthase
wgMLST	PPECC33_RS23860 (-)	HNH endonuclease
wgMLST	PPECC33_RS23865 (-)	hypothetical protein
wgMLST	PPECC33_RS23875 (mrr)	restriction system protein
wgMLST	PPECC33_RS23885 (hsdM)	type I restriction enzyme M protein
wgMLST	PPECC33_RS23890 (hsdM)	type I restriction enzyme M protein
wgMLST	PPECC33_RS23895 (-)	hypothetical protein
wgMLST	PPECC33_RS23900 (hsdR)	"type I restriction enzyme, R subunit"
wgMLST	PPECC33_RS23905 (hsdM)	type I restriction enzyme M protein
wgMLST	PPECC33_RS23910 (-)	ABC transporter ATP-binding protein
wgMLST	PPECC33_RS24410 (-)	permease
wgMLST	PPECC33_RS24415 (-)	ModE family transcriptional regulator
wgMLST	PPECC33_RS24425 (-)	DUF1471 domain-containing protein
wgMLST	PPECC33_RS24430 (-)	XoxI protein
wgMLST	PPECC33_RS24435 (fabG)	3-oxoacyl-[acyl-carrier protein] reductase
wgMLST	PPECC33_RS24440 (-)	D-threo-aldose 1-dehydrogenase
wgMLST	PPECC33_RS24445 (-)	LysR family transcriptional regulator
wgMLST	PPECC33_RS24705 (-)	RepA
wgMLST	PPECC33_RS25045 (eno)	enolase
wgMLST	PPECC33_RS25175 (macA)	"membrane fusion protein, macrolide-specific efflux system"
wgMLST	PPECC33_RS25185 (-)	RND transporter
wgMLST	PPECC33_RS25190 (-)	hypothetical protein
wgMLST	PPECC33_RS25200 (-)	IS2 ORF2
wgMLST	PPECC33_RS25305 (-)	conserved hypothetical protein
wgMLST	PPECC33_RS25355 (-)	NTD biosynthesis operon oxidoreductase ntdC
wgMLST	PPECC33_RS25360 (-)	NTD biosynthesis operon oxidoreductase ntdC
wgMLST	PPECC33_RS25365 (-)	membrane protein
wgMLST	PPECC33_RS25370 (-)	flavin-binding monooxygenase
wgMLST	PPECC33_RS25400 (-)	NimC/NimA family protein
wgMLST	PPECC33_RS25415 (-)	multidrug efflux RND transporter periplasmic adaptor subunit OqxA
wgMLST	PPECC33_RS25425 (oqxR)	"Rrf2 family transcriptional regulator, repressor of oqxAB"
wgMLST	PPECC33_RS25435 (dfrA1)	dihydrofolate reductase (trimethoprim resistance protein)
wgMLST	RR31_RS01470 (-)	antitermination protein
wgMLST	RR31_RS01475 (-)	hypothetical protein
wgMLST	RR31_RS01480 (-)	hypothetical protein
wgMLST	RR31_RS01640 (-)	hypothetical protein
wgMLST	RR31_RS01655 (-)	hypothetical protein
wgMLST	RR31_RS03125 (-)	glycosyl transferase family 1
wgMLST	RR31_RS03130 (-)	glycosyl transferase family 1
wgMLST	RR31_RS03135 (-)	sugar ABC transporter ATP-binding protein
wgMLST	RR31_RS03140 (-)	ABC transporter permease
wgMLST	RR31_RS03145 (-)	glycosyl transferase family 1
wgMLST	RR31_RS03175 (-)	glycosyl transferase family 1
wgMLST	RR31_RS03185 (-)	hypothetical protein
wgMLST	RR31_RS03190 (ner)	Ner family transcriptional regulator
wgMLST	RR31_RS03195 (-)	GNAT family acetyltransferase
wgMLST	RR31_RS03200 (-)	hypothetical protein
wgMLST	RR31_RS10120 (-)	transcriptional activator Ogr/delta
wgMLST	RR31_RS10130 (-)	tail protein
wgMLST	RR31_RS10135 (-)	major tail tube protein
wgMLST	RR31_RS10140 (-)	tail protein
wgMLST	RR31_RS10145 (-)	phage tail protein
wgMLST	RR31_RS10150 (-)	phage tail tape measure protein
wgMLST	RR31_RS10155 (-)	P2 GpU family protein
wgMLST	RR31_RS10170 (-)	hypothetical protein
wgMLST	RR31_RS10195 (-)	baseplate assembly protein
wgMLST	RR31_RS10200 (-)	protein 25-like lysozyme
wgMLST	RR31_RS10205 (-)	baseplate assembly protein V
wgMLST	RR31_RS10210 (-)	phage tail protein S
wgMLST	RR31_RS10215 (-)	phage tail completion protein R
wgMLST	RR31_RS10220 (-)	phage tail protein
wgMLST	RR31_RS10225 (-)	lysozyme
wgMLST	RR31_RS10230 (-)	hypothetical protein
wgMLST	RR31_RS10240 (-)	phage capsid assembly protein
wgMLST	RR31_RS10245 (-)	hypothetical protein
wgMLST	RR31_RS10255 (-)	phage capsid protein
wgMLST	RR31_RS10265 (-)	terminase
wgMLST	RR31_RS10270 (-)	phage portal protein
wgMLST	RR31_RS10280 (-)	hypothetical protein
wgMLST	RR31_RS10285 (-)	hypothetical protein
wgMLST	RR31_RS10290 (-)	transcriptional regulator
wgMLST	RR31_RS10295 (-)	replication protein
wgMLST	RR31_RS10300 (-)	adenine methylase
wgMLST	RR31_RS10305 (-)	hypothetical protein
wgMLST	RR31_RS10310 (-)	hypothetical protein
wgMLST	RR31_RS10315 (-)	phage-like protein
wgMLST	RR31_RS10320 (-)	DNA-binding protein
wgMLST	RR31_RS10325 (-)	hypothetical protein
wgMLST	RR31_RS10330 (-)	transcriptional regulator
wgMLST	RR31_RS10335 (-)	membrane protein
wgMLST	RR31_RS11025 (-)	hypothetical protein
wgMLST	RR31_RS11030 (-)	hypothetical protein
wgMLST	RR31_RS11035 (-)	hypothetical protein
wgMLST	RR31_RS11040 (-)	putative membrane protein
wgMLST	RR31_RS11045 (rfbN)	rhamnosyltransferase
wgMLST	RR31_RS11060 (-)	protein-tyrosine phosphatase
wgMLST	RR31_RS11080 (-)	acid phosphatase
wgMLST	RR31_RS22590 (-)	hypothetical protein
wgMLST	RR31_RS22615 (-)	restriction endonuclease
wgMLST	RR31_RS22640 (uctC)	CoA:oxalate CoA-transferase
wgMLST	RR31_RS22645 (-)	hydroxymethylglutaryl-CoA lyase
wgMLST	RR31_RS22650 (gudP)	"MFS transporter, ACS family, glucarate transporter"
wgMLST	RR31_RS22655 (-)	hypothetical protein
wgMLST	RR31_RS22660 (-)	transposase
wgMLST	RR31_RS22995 (hsdS)	"type I restriction enzyme, S subunit"
wgMLST	RR31_RS23965 (-)	putative copper resistance domain protein
wgMLST	RR31_RS24090 (-)	transposase
wgMLST	RR31_RS24515 (-)	acyltransferase
wgMLST	RR31_RS24530 (groES)	chaperonin GroES
wgMLST	RR31_RS24535 (-)	divalent-cation tolerance protein CutA
wgMLST	RR31_RS24540 (dsbD)	thiol:disulfide interchange protein DsbD
wgMLST	RR31_RS24545 (trpCF)	indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase
wgMLST	RR31_RS24550 (-)	bleomycin binding protein
wgMLST	RR31_RS24565 (-)	transposase
wgMLST	RR31_RS24570 (-)	integrase catalytic subunit
wgMLST	RR31_RS24595 (-)	GNAT family N-acetyltransferase
wgMLST	RR31_RS24600 (-)	ATP-dependent DNA helicase RecG
wgMLST	RR31_RS24620 (-)	hypothetical protein
wgMLST	RR31_RS24625 (-)	isoleucyl-tRNA synthetase
wgMLST	RR31_RS24645 (-)	permease
wgMLST	RR31_RS24830 (-)	conjugal transfer protein TraN
wgMLST	RR31_RS24835 (traU)	conjugal transfer pilus assembly protein TraU
wgMLST	RR31_RS25040 (-)	hypothetical protein
wgMLST	RR31_RS25115 (ksgA)	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase
wgMLST	RR31_RS25165 (-)	AadA protein
wgMLST	RR31_RS25380 (-)	putative membrane protein
wgMLST	RR31_RS25530 (-)	transposase
wgMLST	RR31_RS25575 (-)	subclass B1 metallo-beta-lactamase NDM-1
wgMLST	RR31_RS25640 (-)	hypothetical protein
wgMLST	RR31_RS25645 (-)	BRCT domain-containing protein
wgMLST	RR31_RS25670 (traI)	conjugal transfer pilus assembly protein TraI
wgMLST	S_RS01490 (-)	hypothetical protein
wgMLST	S_RS01700 (-)	bifunctional tail
wgMLST	S_RS03195 (-)	hypothetical protein
wgMLST	S_RS03200 (-)	"type IV secretion protein Rhs, partial"
wgMLST	S_RS03780 (-)	protein ninH
wgMLST	S_RS05855 (-)	resolvase
wgMLST	S_RS06305 (-)	phage protein
wgMLST	S_RS07565 (emrA)	"membrane fusion protein, multidrug efflux system"
wgMLST	S_RS08110 (-)	transcriptional regulator
wgMLST	S_RS09115 (-)	hypothetical protein
wgMLST	S_RS09130 (-)	hypothetical protein
wgMLST	S_RS09150 (-)	hypothetical protein
wgMLST	S_RS09155 (-)	integrase
wgMLST	S_RS10305 (-)	hypothetical protein
wgMLST	S_RS10360 (-)	putative bacteriophage protein
wgMLST	S_RS11265 (-)	Phage protein
wgMLST	S_RS11705 (-)	hypothetical protein
wgMLST	S_RS11720 (-)	family 2 glycosyl transferase
wgMLST	S_RS11725 (-)	family 2 glycosyl transferase
wgMLST	S_RS13850 (-)	hypothetical protein
wgMLST	S_RS14205 (glmM)	phosphoglucosamine mutase
wgMLST	S_RS14210 (-)	transposase
wgMLST	S_RS14215 (-)	tolA C-terminal family protein
wgMLST	S_RS14220 (-)	resolvase
wgMLST	S_RS14225 (-)	transcriptional regulator
wgMLST	S_RS14230 (arsH)	arsenical resistance protein ArsH
wgMLST	S_RS14235 (arsC)	arsenate reductase
wgMLST	S_RS14240 (-)	arsenical-resistance protein
wgMLST	S_RS14245 (-)	putative transcriptional regulator
wgMLST	S_RS14250 (-)	toxin of toxin-antitoxin type 1 system
wgMLST	S_RS14255 (-)	hypothetical protein
wgMLST	S_RS14265 (-)	entry exclusion lipoprotein TrbK
wgMLST	S_RS14270 (-)	conjugal transfer protein TrbJ
wgMLST	S_RS14275 (-)	putative stabilization protein
wgMLST	S_RS14290 (alpA)	prophage regulatory protein
wgMLST	S_RS16580 (-)	hypothetical protein
wgMLST	S_RS16640 (-)	hypothetical protein
wgMLST	S_RS21190 (-)	hypothetical protein
wgMLST	S_RS22155 (-)	polymerase
wgMLST	S_RS22160 (-)	LuxR family transcriptional regulator
wgMLST	S_RS22165 (-)	molecular chaperone
wgMLST	S_RS22170 (fimD)	outer membrane usher protein
wgMLST	SBBS512_RS00020 (-)	hypothetical protein
wgMLST	SBBS512_RS00025 (-)	DNA topoisomerase III
wgMLST	SBBS512_RS00030 (hha)	haemolysin expression modulating protein
wgMLST	SBBS512_RS00040 (-)	putative exported protein
wgMLST	SBBS512_RS00045 (-)	resolvase
wgMLST	SBBS512_RS00050 (-)	peptidyl-arginine deiminase
wgMLST	SBBS512_RS00055 (-)	hypothetical protein
wgMLST	SBBS512_RS00065 (-)	membrane protein
wgMLST	SBBS512_RS00070 (-)	hypothetical protein
wgMLST	SBBS512_RS00080 (-)	Pi protein (replication initiation protein)
wgMLST	SBBS512_RS00090 (-)	addiction module antitoxin
wgMLST	SBBS512_RS00095 (-)	molecular chaperone DnaJ
wgMLST	SBBS512_RS00100 (-)	hypothetical protein
wgMLST	SBBS512_RS00105 (-)	hypothetical protein
wgMLST	SBBS512_RS00110 (-)	transcriptional regulator
wgMLST	SBBS512_RS00120 (-)	hypothetical protein
wgMLST	SBBS512_RS00125 (-)	tail-associated lysozyme
wgMLST	SBBS512_RS00130 (-)	hypothetical protein
wgMLST	SBBS512_RS00135 (-)	hypothetical protein
wgMLST	SBBS512_RS00140 (-)	nickase
wgMLST	SBBS512_RS00145 (-)	LuxR family transcriptional regulator
wgMLST	SBBS512_RS00150 (-)	entry exclusion protein
wgMLST	SBBS512_RS00155 (virB1)	type IV secretion system protein VirB1
wgMLST	SBBS512_RS00160 (virB2)	type IV secretion system protein VirB2
wgMLST	SBBS512_RS00165 (virB4)	type IV secretion system protein VirB4
wgMLST	SBBS512_RS00170 (-)	"VirB5, Minor pilin of type IV secretion complex"
wgMLST	SBBS512_RS00175 (virB6)	type IV secretion system protein VirB6
wgMLST	SBBS512_RS00180 (-)	hypothetical protein
wgMLST	SBBS512_RS00185 (-)	putative membrane protein
wgMLST	SBBS512_RS00190 (virB8)	type IV secretion system protein VirB8
wgMLST	SBBS512_RS00195 (virB9)	type IV secretion system protein VirB9
wgMLST	SBBS512_RS00205 (-)	P-type DNA transfer ATPase VirB11
wgMLST	SBBS512_RS00210 (virD4)	type IV secretion system protein VirD4
wgMLST	SBBS512_RS00215 (-)	cag pathogenicity island Cag12 family protein
wgMLST	SBBS512_RS00220 (-)	hypothetical protein
wgMLST	SBBS512_RS00225 (-)	hypothetical protein
wgMLST	SBBS512_RS00235 (-)	exodeoxyribonuclease V subunit beta
wgMLST	SBBS512_RS00250 (-)	hypothetical protein
wgMLST	SBBS512_RS00255 (-)	molybdopterin-guanine dinucleotide biosynthesis protein MobA
wgMLST	SBBS512_RS00260 (-)	hypothetical protein
wgMLST	SBBS512_RS00280 (-)	hypothetical protein
wgMLST	SBBS512_RS00305 (-)	colicin U immunity protein
wgMLST	SBBS512_RS00525 (-)	transposase
wgMLST	SBBS512_RS05525 (-)	hypothetical protein
wgMLST	SBBS512_RS05530 (-)	transcriptional regulator
wgMLST	SBBS512_RS05555 (-)	hypothetical protein
wgMLST	SBBS512_RS05565 (alpA)	prophage regulatory protein
wgMLST	SBBS512_RS06650 (-)	sel1 repeat family protein
wgMLST	SBBS512_RS07830 (-)	O-antigen transporter
wgMLST	SBBS512_RS07835 (-)	glycosyl transferase
wgMLST	SBBS512_RS07840 (-)	Wzy
wgMLST	SBBS512_RS07845 (-)	glycosyl transferase family 2
wgMLST	SBBS512_RS07850 (-)	group 1 glycosyl transferase
wgMLST	SBBS512_RS08085 (-)	hypothetical protein
wgMLST	SBBS512_RS08090 (-)	hypothetical protein
wgMLST	SBBS512_RS08095 (-)	hypothetical protein
wgMLST	SBBS512_RS08110 (-)	hypothetical protein
wgMLST	SBBS512_RS08125 (-)	hypothetical protein
wgMLST	SBBS512_RS08145 (-)	hypothetical protein
wgMLST	SBBS512_RS08150 (-)	transcriptional regulator
wgMLST	SBBS512_RS09080 (-)	hypothetical protein
wgMLST	SBBS512_RS09185 (-)	hypothetical protein
wgMLST	SBBS512_RS09215 (-)	hypothetical protein
wgMLST	SBBS512_RS12950 (-)	DNA-binding protein
wgMLST	SBBS512_RS13095 (-)	antirepressor protein
wgMLST	SBBS512_RS13685 (-)	hypothetical protein
wgMLST	SBBS512_RS18830 (-)	hypothetical protein
wgMLST	SBBS512_RS22835 (-)	prophage protein
wgMLST	SBBS512_RS22840 (-)	nicotinic acetylcholine receptor subunit beta
wgMLST	SBBS512_RS22845 (-)	"prophage protein, partial"
wgMLST	SBBS512_RS22850 (-)	prophage protein
wgMLST	SBBS512_RS27260 (-)	hypothetical protein
wgMLST	SBO_RS01285 (-)	hypothetical protein
wgMLST	SBO_RS01290 (-)	"conjugal transfer protein TraF, partial"
wgMLST	SBO_RS01905 (-)	transposase
wgMLST	SBO_RS03040 (-)	hypothetical protein
wgMLST	SBO_RS03105 (-)	hypothetical protein
wgMLST	SBO_RS03115 (-)	hypothetical protein
wgMLST	SBO_RS03425 (-)	integrase
wgMLST	SBO_RS03455 (-)	transposase
wgMLST	SBO_RS03515 (-)	putative bacteriophage protein
wgMLST	SBO_RS03535 (-)	transglycosylase
wgMLST	SBO_RS03540 (-)	hypothetical protein
wgMLST	SBO_RS03545 (-)	hypothetical protein
wgMLST	SBO_RS03600 (-)	tail protein
wgMLST	SBO_RS03625 (-)	tail fiber assembly protein
wgMLST	SBO_RS04145 (-)	Repressor protein CI
wgMLST	SBO_RS04190 (-)	putative phage protein
wgMLST	SBO_RS04195 (-)	hypothetical protein
wgMLST	SBO_RS04735 (-)	UDP-glucuronate 4-epimerase
wgMLST	SBO_RS04750 (-)	glycosyl transferase
wgMLST	SBO_RS04755 (-)	O-antigen polymerase
wgMLST	SBO_RS04760 (-)	glycosyl transferase
wgMLST	SBO_RS04765 (-)	O-antigen flippase
wgMLST	SBO_RS04770 (-)	glycosyl transferase
wgMLST	SBO_RS04775 (-)	hypothetical protein
wgMLST	SBO_RS04780 (rfbC)	"dTDP-4-dehydrorhamnose 3,5-epimerase"
wgMLST	SBO_RS04995 (-)	hypothetical protein
wgMLST	SBO_RS05275 (-)	phage tail protein
wgMLST	SBO_RS05320 (-)	putative ycgB
wgMLST	SBO_RS05655 (-)	prophage tail fiber family protein
wgMLST	SBO_RS06295 (-)	hypothetical protein
wgMLST	SBO_RS06300 (-)	hypothetical protein
wgMLST	SBO_RS06305 (-)	hypothetical protein
wgMLST	SBO_RS06310 (-)	hypothetical protein
wgMLST	SBO_RS06320 (-)	antitoxin
wgMLST	SBO_RS06325 (-)	toxin B
wgMLST	SBO_RS06515 (msmX)	multiple sugar transport system ATP-binding protein
wgMLST	SBO_RS06530 (-)	alpha-mannosidase
wgMLST	SBO_RS06660 (-)	hypothetical protein
wgMLST	SBO_RS06665 (-)	receptor recognizing protein Gp38
wgMLST	SBO_RS06760 (-)	hypothetical protein
wgMLST	SBO_RS06780 (-)	cobalamin biosynthesis protein
wgMLST	SBO_RS06850 (-)	hypothetical protein
wgMLST	SBO_RS06855 (-)	DNA-binding protein
wgMLST	SBO_RS07065 (-)	rha family phage regulatory protein
wgMLST	SBO_RS07725 (-)	ogr/delta-like zinc finger family protein
wgMLST	SBO_RS07730 (-)	putative membrane protein
wgMLST	SBO_RS07735 (-)	phage late regulator
wgMLST	SBO_RS07765 (-)	phage tail tape measure protein
wgMLST	SBO_RS07780 (-)	tail fiber assembly protein
wgMLST	SBO_RS07785 (-)	phage tail fiber assembly protein
wgMLST	SBO_RS07795 (-)	phage tail protein I
wgMLST	SBO_RS07800 (-)	baseplate J-like family protein
wgMLST	SBO_RS07805 (-)	baseplate assembly protein
wgMLST	SBO_RS07810 (-)	baseplate assembly protein
wgMLST	SBO_RS07815 (-)	tail protein
wgMLST	SBO_RS07820 (-)	tail protein
wgMLST	SBO_RS07825 (-)	conserved predicted protein
wgMLST	SBO_RS07830 (-)	peptidase M15
wgMLST	SBO_RS07835 (-)	holin
wgMLST	SBO_RS07840 (-)	phage tail protein
wgMLST	SBO_RS07845 (-)	phage capsid assembly protein
wgMLST	SBO_RS07850 (-)	terminase
wgMLST	SBO_RS07860 (-)	phage capsid scaffolding protein
wgMLST	SBO_RS07865 (-)	terminase
wgMLST	SBO_RS07870 (-)	phage portal protein
wgMLST	SBO_RS07875 (-)	ead/Ea22-like family protein
wgMLST	SBO_RS07880 (-)	chromosome partitioning protein
wgMLST	SBO_RS07920 (-)	hypothetical protein
wgMLST	SBO_RS07925 (-)	hypothetical protein
wgMLST	SBO_RS08895 (-)	membrane protein
wgMLST	SBO_RS09130 (-)	tail attachment protein
wgMLST	SBO_RS09550 (-)	putative prophage protein
wgMLST	SBO_RS09735 (-)	carboxymethylenebutenolidase
wgMLST	SBO_RS10825 (-)	hypothetical protein
wgMLST	SBO_RS11440 (-)	Protein of uncharacterised function (DUF2726)
wgMLST	SBO_RS11725 (-)	Transposase
wgMLST	SBO_RS12010 (alpA)	prophage regulatory protein
wgMLST	SBO_RS12015 (-)	hypothetical protein
wgMLST	SBO_RS12020 (-)	integrase
wgMLST	SBO_RS13285 (-)	fimbrial adhesin YfcO
wgMLST	SBO_RS15810 (-)	putative transposase
wgMLST	SBO_RS16030 (-)	DNA polymerase
wgMLST	SBO_RS16450 (-)	fimbrial protein
wgMLST	SBO_RS16710 (-)	hypothetical protein
wgMLST	SBO_RS16735 (gspF)	general secretion pathway protein F
wgMLST	SBO_RS16750 (gspI)	general secretion pathway protein I
wgMLST	SBO_RS16790 (-)	transposase
wgMLST	SBO_RS17560 (-)	transposase
wgMLST	SBO_RS19335 (-)	transcriptional regulator
wgMLST	SBO_RS19605 (-)	long polar fimbrial protein LpfE
wgMLST	SBO_RS20140 (-)	integrase
wgMLST	SBO_RS20145 (-)	hypothetical protein
wgMLST	SBO_RS20150 (-)	"phage transcriptional regulator, AlpA"
wgMLST	SBO_RS20155 (-)	prophage protein
wgMLST	SBO_RS20160 (-)	antA/AntB antirepressor family protein
wgMLST	SBO_RS20180 (-)	fimbrial protein
wgMLST	SBO_RS20320 (-)	transposase
wgMLST	SBO_RS20640 (-)	hypothetical protein
wgMLST	SBO_RS20645 (-)	hypothetical protein
wgMLST	SBO_RS20650 (-)	prophage protein
wgMLST	SBO_RS20655 (-)	hypothetical protein
wgMLST	SBO_RS20660 (-)	hypothetical protein
wgMLST	SBO_RS20665 (-)	hypothetical protein
wgMLST	SBO_RS20675 (-)	membrane protein
wgMLST	SBO_RS22735 (-)	ribose-5-phosphate isomerase
wgMLST	SBO_RS22965 (-)	DEAD/DEAH box helicase
wgMLST	SBO_RS22970 (hsdM)	type I restriction enzyme M protein
wgMLST	SBO_RS22975 (hsdS)	"type I restriction enzyme, S subunit"
wgMLST	SBO_RS22980 (-)	putative phage-related protein
wgMLST	SBO_RS22995 (-)	"phage domain protein, partial"
wgMLST	SBO_RS23005 (-)	integrase
wgMLST	SBO_RS23020 (-)	hypothetical protein
wgMLST	SBO_RS23025 (-)	derepression protein
wgMLST	SBO_RS23030 (-)	ash family protein
wgMLST	SBO_RS23040 (-)	hypothetical protein
wgMLST	SBO_RS23045 (-)	phage capsid size determination protein
wgMLST	SBO_RS23050 (-)	transcriptional regulator
wgMLST	SBO_RS23055 (-)	phage polarity suppression family protein
wgMLST	SBO_RS23060 (-)	hypothetical protein
wgMLST	SBO_RS23065 (-)	hypothetical protein
wgMLST	SBO_RS23070 (-)	hypothetical protein
wgMLST	SBO_RS23075 (-)	integrase
wgMLST	SBO_RS23500 (yagU)	putative membrane protein
wgMLST	SBO_RS24070 (-)	transcriptional regulator
wgMLST	SBO_RS24075 (-)	hypothetical protein
wgMLST	SBO_RS24085 (lon)	ATP-dependent Lon protease
wgMLST	SBO_RS24365 (hpaC)	flavin reductase (NADH)
wgMLST	SBO_RS24370 (-)	"4-hydroxyphenylacetate 3-monooxygenase, oxygenase component"
wgMLST	SBO_RS24380 (hpaX)	"MFS transporter, ACS family, 4-hydroxyphenylacetate permease"
wgMLST	SBO_RS24385 (hpaI)	4-hydroxy-2-oxoheptanedioate aldolase
wgMLST	SBO_RS24395 (hpaF)	5-carboxymethyl-2-hydroxymuconate isomerase
wgMLST	SBO_RS24400 (-)	"3,4-dihydroxyphenylacetate 2,3-dioxygenase"
wgMLST	SBO_RS24405 (-)	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
wgMLST	SBO_RS24410 (-)	"2-hydroxyhepta-2,4-diene-1,7-dioate isomerase"
wgMLST	SBO_RS24415 (-)	"homoprotocatechuate degradation operon regulator, HpaR"
wgMLST	SBO_RS24795 (-)	OspB
wgMLST	SBO_RS24885 (-)	transposase
wgMLST	SBO_RS24935 (-)	transposase
wgMLST	SBO_RS25060 (-)	hypothetical protein
wgMLST	SBO_RS25065 (-)	N-acetyltransferase GCN5
wgMLST	SBO_RS25080 (-)	Virulence regulon transcriptional activator VirF
wgMLST	SBO_RS25180 (-)	hypothetical protein
wgMLST	SBO_RS25190 (-)	transposase DDE domain protein
wgMLST	SBO_RS25215 (-)	putative enterotoxin
wgMLST	SBO_RS25235 (-)	enterotoxin
wgMLST	SBO_RS25240 (tbpA)	hemoglobin/transferrin/lactoferrin receptor protein
wgMLST	SBO_RS25245 (tonB)	periplasmic protein TonB
wgMLST	SBO_RS25250 (-)	ferric uptake regulator CjrA
wgMLST	SBO_RS25275 (-)	transposase
wgMLST	SBO_RS25295 (-)	transcriptional regulator
wgMLST	SBO_RS25300 (-)	Prophage protein gp49
wgMLST	SBO_RS25405 (-)	putative lipoprotein
wgMLST	SBO_RS25530 (-)	Protein of unknown function (DUF2726)
wgMLST	SBO_RS25665 (-)	tail fiber protein
wgMLST	SBO_RS25690 (-)	cytochrome o ubiquinol oxidase
wgMLST	SDY_0485 (motA)	chemotaxis protein MotA
