Scheme name	Locus tag	Description
wgMLST	STMMW_13841 (orf48)	amino acid permease
wgMLST	STMMW_13851 (orf32)	hydrolase or acyltransferase
wgMLST	STMMW_13861 (orf245)	Putative cytoplasmic protein
wgMLST	STMMW_13871 (orf408)	ribokinase
wgMLST	STMMW_14011 (ssaE)	type III secretion system chaperone SsaE
wgMLST	STMMW_14531 (pdxY)	pyridoxamine kinase
wgMLST	STMMW_14601 (rnfC)	electron transport complex subunit RsxC
wgMLST	STMMW_14731	amidohydrolase
wgMLST	STMMW_14851 (asr)	putative secreted stress response protein; flags fragments
wgMLST	STMMW_15011 (ynfC)	putative inner membrane lipoprotein
wgMLST	STMMW_15061 (rspB)	Zn-dependent oxidoreductase
wgMLST	STMMW_15141 (ydeJ)	competence protein ComA
wgMLST	STMMW_15171 (ydeD)	Permease of the drug/metabolite transporter DMT
wgMLST	STMMW_15181 (marB)	multiple antibiotic resistance protein MarB
wgMLST	STMMW_15271 (yneE)	inner membrane protein
wgMLST	STMMW_15281	outer membrane protein
wgMLST	STMMW_15291	porin
wgMLST	STMMW_15301 (hypA)	hydrogenase
wgMLST	STMMW_15311	dehydrogenase
wgMLST	STMMW_15391	choloylglycine hydrolase
wgMLST	STMMW_15401	hexuronate utilization operon transcriptional regulator ExuR
wgMLST	STMMW_15411	zinc-type alcohol dehydrogenase
wgMLST	STMMW_15421	hexuronate transporter
wgMLST	STMMW_15431 (pqaA)	phoPQ-activated pathogenicity-related protein
wgMLST	STMMW_15441	putative multidrug efflux protein
wgMLST	STMMW_15451	monooxygenase
wgMLST	STMMW_15461	MarR family transcriptional regulator
wgMLST	STMMW_15482	hypothetical protein
wgMLST	STMMW_15491 (srgE)	putative coiled-coil protein
wgMLST	STMMW_15501 (lacI)	LacI family transcriptional regulator
wgMLST	STMMW_15511 (nhaC)	Na+/H+ antiporter NhaC
wgMLST	STMMW_15521 (patB)	aminotransferase class I/II
wgMLST	STMMW_15631 (fdnI)	"formate dehydrogenase, nitrate-inducible, cytochrome b556(fdn) subunit (formate dehydrogenase-n gamma subunit) (fdh-n gamma subunit) (anaerobic formate dehydrogenase cytochrome b556 subunit)"
wgMLST	STMMW_15661 (yddG)	Multidrug resistance efflux transporter EmrE
wgMLST	STMMW_15671 (ompD)	porin
wgMLST	STMMW_15741 (narW)	nitrate reductase molybdenum cofactor assembly chaperone NarJ
wgMLST	STMMW_15761 (yddE)	Phenazine biosynthesis protein PhzF
wgMLST	STMMW_15781 (steA)	secreted effector protein SteA
wgMLST	STMMW_15891 (srfB)	virulence factor SrfB
wgMLST	STMMW_15911 (ydcX)	putative inner membrane protein
wgMLST	STMMW_15931 (ydcR)	aminotransferase classes I and II superfamily
wgMLST	STMMW_15941 (pdgL)	D-alanyl-D-alanine dipeptidase
wgMLST	STMMW_15951	putative inner membrane protein
wgMLST	STMMW_15961 (ugtL)	D-alanyl-D-alanine dipeptidase
wgMLST	STMMW_15971 (sifB)	secreted effector protein SifB
wgMLST	STMMW_16001 (ydcN)	"Transcriptional regulator yidN, Cro/CI family"
wgMLST	STMMW_16011 (benE)	benzoate membrane transporter
wgMLST	STMMW_16071	glutamyl aminopeptidase
wgMLST	STMMW_16081 (gatB)	PTS sugar transporter subunit IIB
wgMLST	STMMW_16091 (gatC)	PTS galactitol transporter subunit IIC
wgMLST	STMMW_16101	putative nucleoside triphosphatase
wgMLST	STMMW_16111 (gatA)	"phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2"
wgMLST	STMMW_16121 (sgcE)	ribulose-phosphate 3-epimerase
wgMLST	STMMW_16141 (aac)	Aminoglycoside N(6')-acetyltransferase type 1
wgMLST	STMMW_16151	Alpha-hydroxy acid dehydrogenase
wgMLST	STMMW_16191	DUF1338 domain-containing protein
wgMLST	STMMW_16201 (ydcI)	"putative transcriptional regulators, LysR family"
wgMLST	STMMW_16211 (trg)	"methyl-accepting chemotaxis protein III, partial"
wgMLST	STMMW_16221 (adhC)	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
wgMLST	STMMW_16231	putative transcriptional repressor FrmR
wgMLST	STMMW_16241 (steB)	putative dipicolinate reductase
wgMLST	STMMW_16251	membrane protein
wgMLST	STMMW_16261 (sseJ)	pathogenicity island 2 effector protein SseJ
wgMLST	STMMW_16271	cyanate transport
wgMLST	STMMW_16281	periplasmic amino acid-binding protein
wgMLST	STMMW_16291	ABC amino acid transporter permease
wgMLST	STMMW_16301	ABC transporter ATP-binding subunit
wgMLST	STMMW_16311	polar amino acid ABC transporter inner membrane subunit
wgMLST	STMMW_16381	"glutathione-dependent formaldehyde-activating, GFA"
wgMLST	STMMW_16621	putative thiol peroxidase
wgMLST	STMMW_16631	putative outer membrane or exported
wgMLST	STMMW_16641	two-partner secretion translocator ZirT
wgMLST	STMMW_16651	lipoprotein
wgMLST	STMMW_16671	hypothetical protein
wgMLST	STMMW_16681	putative outer membrane lipoprotein
wgMLST	STMMW_16691 (bdcR)	Putative HTH-type transcriptional regulator YjgJ
wgMLST	STMMW_16701 (bdcA)	oxidoreductase
wgMLST	STMMW_16711	"2,5-diketo-D-gluconic acid reductase A"
wgMLST	STMMW_16721	LysR family transcriptional regulator
wgMLST	STMMW_16731	transcriptional regulator NmrA
wgMLST	STMMW_16811 (pspE)	thiosulfate sulfurtransferase PspE
wgMLST	STMMW_16821 (pspD)	peripheral inner membrane phage-shock protein
wgMLST	STMMW_16931 (steC)	secreted effector kinase SteC
wgMLST	STMMW_16941	hypothetical protein
wgMLST	STMMW_16951 (ycjE)	hypothetical protein
wgMLST	STMMW_16971 (yciW)	cytoplasmic protein
wgMLST	STMMW_17421	putative inner membrane protein
wgMLST	STMMW_17441 (adh)	bifunctional acetaldehyde-CoA/alcohol dehydrogenase
wgMLST	STMMW_17521	putative secreted protein
wgMLST	STMMW_17771	cytoplasmic protein
wgMLST	STMMW_18451	cytoplasmic protein
wgMLST	STMMW_18461	hypothetical protein
wgMLST	STMMW_18471	putative membrane protein
wgMLST	STMMW_18481	putative acetyltransferase
wgMLST	STMMW_18491	Putative cytoplasmic protein
wgMLST	STMMW_18511 (ospE)	secretion protein EspO
wgMLST	STMMW_18541	putative exported protein
wgMLST	STMMW_18701 (msbB)	lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase
wgMLST	STMMW_18801 (yebB)	hypothetical protein
wgMLST	STMMW_18861 (yecE)	hypothetical protein
wgMLST	STMMW_18931 (mrdA)	penicillin-binding protein 2
wgMLST	STMMW_19091	hypothetical protein
wgMLST	STMMW_19151	uronate ketol-isomerase
wgMLST	STMMW_19231	Putative inner membrane protein
wgMLST	STMMW_19271	putative inner membrane protein
wgMLST	STMMW_19371 (fliB)	lysine-N-methylase
wgMLST	STMMW_19441 (yedD)	Putative lipoprotein
wgMLST	STMMW_19731	Putative inner membrane protein
wgMLST	STMMW_19752	conserved hypothetical protein
wgMLST	STMMW_19761 (umuC)	DNA polymerase V subunit UmuC
wgMLST	STMMW_19781 (umuD)	DNA polymerase V subunit UmuD
wgMLST	STMMW_19791	hypothetical protein
wgMLST	STMMW_19801	putative membrane protein
wgMLST	STMMW_19841	putative phage tail fibre protein
wgMLST	STMMW_19851	phage tail protein
wgMLST	STMMW_19861	"phage baseplate protein, partial"
wgMLST	STMMW_19871	"phage baseplate protein, partial"
wgMLST	STMMW_19881	phage GP46 family protein
wgMLST	STMMW_19891	baseplate assembly protein
wgMLST	STMMW_19901	phage tail protein
wgMLST	STMMW_19911	DNA circularization protein
wgMLST	STMMW_19921	transglycosylase
wgMLST	STMMW_19932	Sb15
wgMLST	STMMW_19941	phage tail protein
wgMLST	STMMW_19951	phage tail length tape measure protein
wgMLST	STMMW_19952	phage protein
wgMLST	STMMW_19961	phage protein
wgMLST	STMMW_19971	predicted bacteriophage protein
wgMLST	STMMW_19981	phage head-tail joining family protein
wgMLST	STMMW_19991	phage gp6-like head-tail connector family protein
wgMLST	STMMW_19992	phage protein
wgMLST	STMMW_20001	phage capsid protein
wgMLST	STMMW_20011	primosome assembly protein PriA
wgMLST	STMMW_20021	phage portal protein
wgMLST	STMMW_20022	phage protein
wgMLST	STMMW_20031	phage terminase
wgMLST	STMMW_20041	phage terminase (small subunit)
wgMLST	STMMW_20051 (mcrA)	HNH endonuclease
wgMLST	STMMW_20061	phage protein
wgMLST	STMMW_20071	kilA/APSES-type HTH DNA-binding protein
wgMLST	STMMW_20101	phage encoded lysozyme
wgMLST	STMMW_20111	holin
wgMLST	STMMW_20121	"phage protein, partial"
wgMLST	STMMW_20131	sb50
wgMLST	STMMW_20141	Sb49
wgMLST	STMMW_20171	predicted bacteriophage protein
wgMLST	STMMW_20181 (rusA)	crossover junction endodeoxyribonuclease
wgMLST	STMMW_20191	DNA methyl transferase
wgMLST	STMMW_20201	putative transcriptional activator
wgMLST	STMMW_20211	"DNA-binding protein, partial"
wgMLST	STMMW_20212	predicted phage protein
wgMLST	STMMW_20221	peptidase
wgMLST	STMMW_20231	predicted bacteriophage protein
wgMLST	STMMW_20241	transcriptional regulator
wgMLST	STMMW_20251	predicted bacteriophage protein
wgMLST	STMMW_20261	bacteriophage protein
wgMLST	STMMW_20271	QacE family quaternary ammonium compound efflux SMR transporter
wgMLST	STMMW_20281	Sb34
wgMLST	STMMW_20291	"phage protein, partial"
wgMLST	STMMW_20301	predicted phage protein
wgMLST	STMMW_20311	valyl-tRNA synthetase
wgMLST	STMMW_20321	exonuclease
wgMLST	STMMW_20331	predicted phage protein
wgMLST	STMMW_20341	integrase
wgMLST	STMMW_20352	putative bacteriophage integrase
wgMLST	STMMW_20361	peptidase
wgMLST	STMMW_20371	"putative branched chain amino acid transport protein, partial"
wgMLST	STMMW_20381	"tetratricopeptide repeat protein, partial"
wgMLST	STMMW_20391	Putative periplasmic protein
wgMLST	STMMW_20401	hypothetical protein
wgMLST	STMMW_20421	putative cytoplasmic protein
wgMLST	STMMW_20431	acyl carrier protein
wgMLST	STMMW_20441	membrane protein
wgMLST	STMMW_20442	hypothetical protein
wgMLST	STMMW_20451 (yeeO)	MATE family multidrug exporter
wgMLST	STMMW_20461 (erfK)	L2CD-transpeptidase ErfK
wgMLST	STMMW_20471 (cobT)	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
wgMLST	STMMW_20481 (cobS)	adenosylcobinamide-GDP ribazoletransferase
wgMLST	STMMW_20491 (cobU)	adenosylcobinamide kinase/adenosylcobinamide phosphate guanyltransferase
wgMLST	STMMW_20511 (cbiO)	cobalt transporter ATP-binding subunit
wgMLST	STMMW_20521 (cbiQ)	Transmembrane component CbiQ of energizing module of cobalt ECF transporter
wgMLST	STMMW_20531 (cbiN)	cobalt transporter CbiN
wgMLST	STMMW_20541 (cbiM)	cobalt transporter CbiM
wgMLST	STMMW_20551 (cbiL)	S-adenosyl-methionine: precorrin-2 methyltransferase
wgMLST	STMMW_20561 (cbiK)	Sirohydrochlorin cobaltochelatase CbiK
wgMLST	STMMW_20571 (cbiJ)	cobalt-precorrin-6A/precorrin-6x reductase
wgMLST	STMMW_20581 (cbiH)	cobalt-factor III C(17)-methyltransferase
wgMLST	STMMW_20591 (cbiG)	cobalt-precorrin 5A hydrolase
wgMLST	STMMW_20601 (cbiF)	cobalt-precorrin-4 C(11)-methyltransferase
wgMLST	STMMW_20611 (cbiT)	cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating)
wgMLST	STMMW_20621 (cbiE)	"precorrin-6y C5,15-methyltransferase (decarboxylating), CbiE subunit"
wgMLST	STMMW_20631 (cbiD)	cobalt-precorrin-5B (C(1))-methyltransferase
wgMLST	STMMW_20641 (cbiC)	cobalt-precorrin-8 methylmutase
wgMLST	STMMW_20651 (cbiB)	adenosylcobinamide-phosphate synthase
wgMLST	STMMW_20661 (cbiA)	"cobyrinic acid a,c-diamide synthase"
wgMLST	STMMW_20671 (pocR)	Propanediol utilization transcriptional activator
wgMLST	STMMW_20681 (pduF)	propanediol utilization: propanediol diffusion facilitator
wgMLST	STMMW_20691 (pduA)	propanediol utilization protein PduA
wgMLST	STMMW_20701 (pduB)	microcompartment protein PduB
wgMLST	STMMW_20711 (dhaB)	propanediol dehydratase large subunit
wgMLST	STMMW_20721 (pduD)	propanediol dehydratase medium subunit
wgMLST	STMMW_20731 (pduE)	propanediol dehydratase small subunit
wgMLST	STMMW_20741 (pduG)	diol dehydratase reactivase subunit alpha
wgMLST	STMMW_20751 (pduH)	propanediol dehydratase
wgMLST	STMMW_20761 (pduK)	Propanediol utilization: polyhedral bodies
wgMLST	STMMW_20771 (pduL)	propanediol utilization phosphotransacylase
wgMLST	STMMW_20781 (pduM)	microcompartment protein PduM
wgMLST	STMMW_20791 (pduN)	ethanolamine utilization protein EutN
wgMLST	STMMW_20801 (pduO)	ATP--cobalamin adenosyltransferase
wgMLST	STMMW_20811 (pduP)	putative CoA-dependent proprionaldehyde dehydrogenase
wgMLST	STMMW_20821 (pduQ)	propanediol utilization propanol dehydrogenase pduQ
wgMLST	STMMW_20831 (pduS)	NADH dehydrogenase
wgMLST	STMMW_20841 (pduT)	propanediol utilization: polyhedral bodies pduT
wgMLST	STMMW_20851 (pduU)	propanediol utilization protein PduU
wgMLST	STMMW_20861 (pduV)	putative propanediol utilization protein PduV
wgMLST	STMMW_20871 (pduW)	propionate kinase
wgMLST	STMMW_20881 (pduX)	GHMP kinase
wgMLST	STMMW_20971 (sopA)	E3 ubiquitin--protein ligase
wgMLST	STMMW_21131 (rfbP)	undecaprenyl-phosphate galactose phosphotransferase WbaP
wgMLST	STMMW_21141 (rfbK)	phosphomannomutase
wgMLST	STMMW_21161 (rfbN)	O antigen biosynthesis rhamnosyltransferase RfbN
wgMLST	STMMW_21171 (rfbU)	glycosyl transferase family 1
wgMLST	STMMW_21181 (rfbV)	O antigen biosynthesis abequosyltransferase RfbV
wgMLST	STMMW_21191 (rfbX)	putative O-antigen transporter
wgMLST	STMMW_21201 (rfbJ)	CDP-abequose synthase
wgMLST	STMMW_21211 (rfbH)	putative dehydratase RfbH
wgMLST	STMMW_21221 (rfbG)	"CDP-glucose 4,6-dehydratase"
wgMLST	STMMW_21231 (rfbF)	glucose-1-phosphate cytidylyltransferase
wgMLST	STMMW_21241 (rfbI)	"CDP-6-deoxy-delta-3,4-glucoseen reductase"
wgMLST	STMMW_21251 (rfbC)	"dTDP-4-dehydrorhamnose 3,5-epimerase"
wgMLST	STMMW_21261 (rfbA)	glucose-1-phosphate thymidylyltransferase RfbA
wgMLST	STMMW_21271 (rfbD)	NAD(P)-dependent oxidoreductase
wgMLST	STMMW_21321 (wcaK)	colanic acid biosynthesis pyruvyl transferase WcaK
wgMLST	STMMW_21351 (cpsG)	phosphomannomutase CpsG
wgMLST	STMMW_21381 (gmm)	GDP-mannose mannosyl hydrolase
wgMLST	STMMW_21401 (fcl)	GDP-fucose synthetase
wgMLST	STMMW_21411 (gmd)	"GDP-mannose 4,6-dehydratase"
wgMLST	STMMW_21611 (yegB)	multidrug transporter subunit MdtD
wgMLST	STMMW_21641	cytoplasmic protein
wgMLST	STMMW_21651	putative inner membrane protein
wgMLST	STMMW_21661	Putative inner membrane protein
wgMLST	STMMW_21681 (sseK2)	non-LEE encoded effector protein NleB
wgMLST	STMMW_21701	putative inner membrane protein
wgMLST	STMMW_21702	hypothetical protein
wgMLST	STMMW_21781 (thiM)	hydroxyethylthiazole kinase
wgMLST	STMMW_21801 (stcD)	adhesin
wgMLST	STMMW_21811 (stcC)	"fimbrial outer membrane usher protein, partial"
wgMLST	STMMW_21821 (stcB)	fimbrial chaperone yehC
wgMLST	STMMW_21831 (stcA)	"fimbrial chaperone protein, partial"
wgMLST	STMMW_21841 (yehE)	outer membrane protein
wgMLST	STMMW_21871 (yehR)	"putative lipoprotein yehR, partial"
wgMLST	STMMW_21881	lipoprotein
wgMLST	STMMW_21891 (yehS)	putative cytoplasmic protein
wgMLST	STMMW_22051	hypothetical protein
wgMLST	STMMW_22071	salicylate hydroxylase
wgMLST	STMMW_22101	"gentisate 1,2-dioxygenase"
wgMLST	STMMW_22111 (pcaK)	4-hydroxybenzoate transporter
wgMLST	STMMW_22121	LysR family transcriptional regulator
wgMLST	STMMW_22211 (mglA)	galactose/methyl galactoside ABC transporter ATP-binding protein MglA
wgMLST	STMMW_22271	putative transcriptional regulator
wgMLST	STMMW_22281 (sdaA)	putative L-serine dehydratase
wgMLST	STMMW_22291	phosphoserine phosphatase SerB
wgMLST	STMMW_22301 (uhpC)	MFS transporter
wgMLST	STMMW_22401 (opvB)	membrane protein
wgMLST	STMMW_22421 (yeiP)	elongation factor P (EF-P)
wgMLST	STMMW_22561	inner membrane protein
wgMLST	STMMW_22591 (umuD)	DNA polymerase V
wgMLST	STMMW_22602	hypothetical protein
wgMLST	STMMW_22611 (oafA)	O-antigen acetylase
wgMLST	STMMW_22631	tail assembly chaperone
wgMLST	STMMW_22641	tail assembly chaperone
wgMLST	STMMW_22661	peptidase
wgMLST	STMMW_22671	"phage holin, lambda family"
wgMLST	STMMW_22691	antitermination protein Q
wgMLST	STMMW_22701	putative cytoplasmic protein
wgMLST	STMMW_22721 (sspH2)	pathogenicity island 2 effector protein SseJ
wgMLST	STMMW_22731	"bacteriophage tail fiber assembly protein (pseudogene), partial"
wgMLST	STMMW_22751	putative homolog of virulence protein MsgA
wgMLST	STMMW_22761	"Lipid A 3-O-deacylase-related, PagL"
wgMLST	STMMW_22786 (ccmB2)	"heme exporter protein B1, partial"
wgMLST	STMMW_22821 (napH)	quinol dehydrogenase ferredoxin subunit NapH
wgMLST	STMMW_22971	mandelate racemase
wgMLST	STMMW_22981	permease
wgMLST	STMMW_22991	Transcriptional regulator GntR family
wgMLST	STMMW_23111 (sseL)	deubiquitinase SseL
wgMLST	STMMW_23131 (rhmA)	2-keto-3-deoxy-L-rhamnonate aldolase
wgMLST	STMMW_23141 (yfaV)	MFS transporter
wgMLST	STMMW_23151 (yfaW)	RecName: Full=L-rhamnonate dehydratase
wgMLST	STMMW_23161 (yfaX)	IclR family transcriptional regulator
wgMLST	STMMW_23371 (cheV)	chemotaxis protein CheV
wgMLST	STMMW_23381 (yfbK)	lipoprotein
wgMLST	STMMW_23511	"putative cytoplasmic protein, partial"
wgMLST	STMMW_23631 (tktA)	carbohydrate degradation enzyme
wgMLST	STMMW_23951	"Putative DNA-binding protein, partial"
wgMLST	STMMW_23961 (ner)	transcriptional regulator
wgMLST	STMMW_23971	Putative cytoplasmic protein
wgMLST	STMMW_23981	"periplasmic protein, partial"
wgMLST	STMMW_23991	membrane protein
wgMLST	STMMW_24001 (fabB)	beta-ketoacyl-[acyl-carrier-protein] synthase I
wgMLST	STMMW_24011 (mnmC)	bifunctional tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase MnmD/FAD-dependent cmnm(5)s(2)U34 oxidoreductase MnmC
wgMLST	STMMW_24171 (pgtA)	transcriptional regulator
wgMLST	STMMW_24181 (pgtB)	two-component sensor histidine kinase
wgMLST	STMMW_24191 (pgtC)	phosphoglycerate transporter
wgMLST	STMMW_24192	phosphoglycerate transport: protein for signal transmission
wgMLST	STMMW_24201 (pgtP)	phosphoglycerate transporter
wgMLST	STMMW_24381 (xapR)	LysR family transcriptional regulator
wgMLST	STMMW_24382	putative XapX domain protein
wgMLST	STMMW_24391 (xapB)	nucleoside permease
wgMLST	STMMW_24411 (flhAb)	purine nucleoside phosphorylase
wgMLST	STMMW_24421 (yfeN)	outer membrane protein
wgMLST	STMMW_24561 (yfeJ)	GMP synthase
wgMLST	STMMW_24571 (yfeK)	putative periplasmic protein
wgMLST	STMMW_24581 (yfeL)	membrane carboxypeptidase
wgMLST	STMMW_24701 (hemF)	coproporphyrinogen III oxidase
wgMLST	STMMW_24711	conserved hypothetical protein; Putative inner membrane
wgMLST	STMMW_24721	hypothetical protein
wgMLST	STMMW_24811 (eutJ)	ethanolamine utilization protein EutJ
wgMLST	STMMW_25002 (ypfM)	hypothetical protein
wgMLST	STMMW_25092 (glxK)	glycerate kinase 1
wgMLST	STMMW_25241	plasmid stabilization protein
wgMLST	STMMW_25251	putative cytoplasmic protein
wgMLST	STMMW_25261	putative IS3-like transposase
wgMLST	STMMW_25291 (xseA)	exodeoxyribonuclease VII large subunit
wgMLST	STMMW_25301 (shdA)	host colonisation factor (ShdA)
wgMLST	STMMW_25321 (ratA)	RatA
wgMLST	STMMW_25331 (sinI)	outer membrane protein
wgMLST	STMMW_25341 (sinH)	Aec1
wgMLST	STMMW_25451 (dmsC)	dimethyl sulfoxide reductase subunit C
wgMLST	STMMW_25471 (dmsA)	"anaerobic dimethyl sulfoxide reductase, A subunit, DmsA/YnfE family"
wgMLST	STMMW_25491	lipoprotein
wgMLST	STMMW_25511	Putative cytoplasmic protein
wgMLST	STMMW_25641	hydrolase
wgMLST	STMMW_25891 (panE)	putative oxidoreductase
wgMLST	STMMW_25901 (oxlT)	MFS transporter
wgMLST	STMMW_25911	LysR family transcriptional regulator
wgMLST	STMMW_26001 (gogB)	Protein lap4 Protein scribble; Protein smell-impaired
wgMLST	STMMW_26011	transposase
wgMLST	STMMW_26041 (pagK)	phage encoded PagK
wgMLST	STMMW_26071	appr-1-p processing enzyme family protein
wgMLST	STMMW_26082	putative prophage protein
wgMLST	STMMW_26101	Tail assembly protein I
wgMLST	STMMW_26111	Tail fiber component K
wgMLST	STMMW_26121	phage minor tail protein L
wgMLST	STMMW_26131	Gifsy-1 prophage VmtM
wgMLST	STMMW_26141	gifsy-1 prophage VmtH
wgMLST	STMMW_26151	"phage tail protein, partial"
wgMLST	STMMW_26161	"phage minor tail protein G, partial"
wgMLST	STMMW_26171	gifsy-1 prophage VmtV
wgMLST	STMMW_26181	Gifsy-1 prophage VmtU
wgMLST	STMMW_26191 (gipA)	peyer'S patch-specific virulence factor GipA
wgMLST	STMMW_26201	Gifsy-1 prophagei VmtZ
wgMLST	STMMW_26211	phage Head-Tail Attachment
wgMLST	STMMW_26221	gifsy-1 prophage DNA packaging protein gp9
wgMLST	STMMW_26231	minor capsid protein E
wgMLST	STMMW_26241	bacteriophage lambda head decoration protein D
wgMLST	STMMW_26251	gifsy-1 prophage head-tail preconnector gp5
wgMLST	STMMW_26261	Gifsy-1 prophage head-tail preconnector gp4
wgMLST	STMMW_26271	phage head-to-tail joining protein
wgMLST	STMMW_26281	phage terminase large subunit
wgMLST	STMMW_26291	phage terminase small subunit
wgMLST	STMMW_26301	inhibitor of g-type lysozyme
wgMLST	STMMW_26321	Gifsy-2 prophage lysozyme
wgMLST	STMMW_26322	"phage holin, lambda family"
wgMLST	STMMW_26341	antirepressor
wgMLST	STMMW_26361	gifsy-1 prophage RegQ
wgMLST	STMMW_26371	bacteriophage Lambda NinG protein
wgMLST	STMMW_26381	"gifsy-2 prophage protein, partial"
wgMLST	STMMW_26391	putative prophage protein
wgMLST	STMMW_26401 (dinI)	DNA damage-inducible protein I
wgMLST	STMMW_26411	putative prophage protein
wgMLST	STMMW_26421	putative bacteriophage protein
wgMLST	STMMW_26431 (gpP)	Replication P
wgMLST	STMMW_26441	replication protein O of prophage CP-933X
wgMLST	STMMW_26451 (cIIa)	repressor
wgMLST	STMMW_26461	transcriptional regulator
wgMLST	STMMW_26471 (parA)	chromosome partitioning protein ParA
wgMLST	STMMW_26481	putative prophage protein
wgMLST	STMMW_26491	putative prophage protein
wgMLST	STMMW_26511	DNA breaking-rejoining protein
wgMLST	STMMW_26521	"DNA breaking-rejoining protein, partial"
